"fecha_deteccion","fuente","identificador","entidad","campo","valor_anterior","valor_nuevo","nivel_relacion"
2026-08-22 21:40:21,procesos,CO1.REQ.10862696,ALCALDIA MUNICIPIO DE JARDÍN,valor_total_adjudicacion,0,48510115,Otra urgencia
2026-08-22 21:40:21,procesos,CO1.REQ.10862696,ALCALDIA MUNICIPIO DE JARDÍN,adjudicado,No,Si,Otra urgencia
2026-08-22 21:40:21,procesos,CO1.REQ.10862696,ALCALDIA MUNICIPIO DE JARDÍN,nombre_del_proveedor,No Definido,FERCOM COMERCILAIZADORA Y FERRETERIA SAS,Otra urgencia
2026-08-22 21:40:21,procesos,CO1.REQ.10862696,ALCALDIA MUNICIPIO DE JARDÍN,fecha_adjudicacion,,2026-08-21T00:00:00.000,Otra urgencia
2026-08-22 21:40:21,procesos,CO1.REQ.10862696,ALCALDIA MUNICIPIO DE JARDÍN,estado_resumen,Presentación de oferta,Adjudicado,Otra urgencia
2026-08-22 21:40:21,procesos,CO1.REQ.10886376,MUNICIPIO DE SANTA ROSA-BOLIVAR,estado_del_procedimiento,Publicado,Seleccionado,Otra urgencia
2026-08-22 21:40:21,procesos,CO1.REQ.10827675,MUNICIPIO DE ABEJORRAL,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10835075,DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES*,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10818788,CENTRO NACIONAL DE MEMORIA  HISTORICA,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882032,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,nombre_del_proveedor,MUNICIPIO DE MAICAO,No Definido,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9835825,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9820311,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9820824,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819329,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9824800,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819224,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9814257,GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819453,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819659,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9804465,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE SEGURIDAD Y JUSTICIA,nombre_supervisor,No definido,LUIS EDUARDO VARELA GUTIERREZ,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819402,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9833509,GOBERNACIÓN DEL VALLE - OFICINA DE CONTROL INTERNO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9833505,GOBERNACIÓN DEL VALLE - OFICINA DE CONTROL INTERNO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9815152,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9831656,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9818005,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9817420,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819624,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9825957,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9825957,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,nombre_supervisor,ELVI FERNANDO PORTOCARRERO QUIÑONES,KAREN YESSENIA ESPINOZA MENA,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819627,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9832796,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9810110,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE BIENESTAR SOCIAL,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9825820,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9820015,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9814778,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819322,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9833476,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819525,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9833253,GOBERNACIÓN DEL VALLE - OFICINA DE CONTROL INTERNO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9830826,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9825946,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819539,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9834448,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9830841,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9833300,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9821750,GOBERNACIÓN DEL VALLE DEL CAUCA - SECRETARIA DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,nombre_supervisor,No definido,NAYIBE LEAL,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9817825,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9821473,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9821473,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,nombre_supervisor,No definido,NAILEN ANDREA ARIAS SANCHEZ,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819257,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819232,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9810997,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819506,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819217,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9829281,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9820380,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9820018,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819825,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9825078,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9835527,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9817933,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9822583,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9820574,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9815726,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819251,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9833276,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9823464,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9829212,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819722,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819351,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819724,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9802746,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE BIENESTAR SOCIAL,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9833260,GOBERNACIÓN DEL VALLE - OFICINA DE CONTROL INTERNO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9833299,GOBERNACIÓN DEL VALLE - OFICINA DE CONTROL INTERNO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9829062,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9817206,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9824910,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9821471,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9835570,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9821634,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,En ejecución,Modificado,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9834291,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9825024,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819203,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9817342,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9816640,GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9816640,GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,nombre_supervisor,No definido,HECTOR ANDRES BETANCUR CANO,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9835740,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819219,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819317,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9825095,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9811426,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DEL DEPORTE Y LA RECREACIÓN,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9778628,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE SEGURIDAD Y JUSTICIA,nombre_supervisor,No definido,LUIS EDUARDO VARELA GUTIERREZ,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9825508,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9823850,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9836620,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9736436,UAEPA2,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819354,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819350,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9829659,SANTIAGO DE CALI  DISTRITO ESPECIAL - SECRETARIA DE CULTURA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819336,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819916,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9822993,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9822276,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819411,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819616,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9830616,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9824570,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9829731,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE INFRAESTRUCTURA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9820243,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9823643,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819824,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9823537,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9810910,SECRETARIA DE EDUCACION DE CALI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9821112,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9820107,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9827978,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9833471,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819258,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9835028,DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9820427,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9820427,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,valor_pendiente_de_pago,0,10000000,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819234,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9833304,GOBERNACIÓN DEL VALLE - OFICINA DE CONTROL INTERNO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9823633,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9822049,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819660,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9825511,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE DESARROLLO ECONOMICO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819560,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819359,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9820465,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9794595,GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9823405,DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9816542,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,En ejecución,Modificado,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819261,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9819218,SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9806138,GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9806138,GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,nombre_supervisor,No definido,RODRIGO ARCE ALVAREZ,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9820017,GOBERNACION DEL VALLE DEL CAUCA - DADI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9824440,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,estado_contrato,Aprobado,En ejecución,Contexto
